message,default label,default score,camembert label,camembert score
"Ou la tu reves maman
",POSITIVE,0.7718,POSITIVE,0.7799
"Elle voudra pas ?
",NEGATIVE,0.8112,NEUTRAL,0.5316
"Je pense en tout cas pas dans une maison de retraite
",POSITIVE,0.9186,NEGATIVE,0.6989
"Ouais mais là c’est chaud
J’suis pas sûr que Mireille, Roger où Robert veuillent s’en occuper h24
",NEUTRAL,0.6548,NEGATIVE,0.8473
"une famille d'accueil ce serait pas mal
",NEGATIVE,0.8727,POSITIVE,0.7019
"Ben oui c est pour ca
",POSITIVE,0.8495,NEUTRAL,0.5937
"Ça se fait pour les vieux?
",NEGATIVE,0.898,NEGATIVE,0.8148
"en fait oui ce sont des personnes qui prennent chez elles des personnes âgées
",NEGATIVE,0.7205,NEUTRAL,0.6089
"Elle va allez vivre en guadeloupe avec papa et elisabeth lol
",POSITIVE,0.9948,NEUTRAL,0.5459
"mdr
remarque ton père a rien à faire il lui tiendrait compagnie
",NEGATIVE,0.979,NEGATIVE,0.8507
"Ben oui justement 😂
",NEUTRAL,0.5593,POSITIVE,0.7948
"Hahaha
",POSITIVE,0.8918,POSITIVE,0.8445
"magnifique ballade en vélo sous un ciel aux 50 nuances de gris qui a versé quelques larmes
",NEGATIVE,0.8329,POSITIVE,0.9766
"Gnia gnia gnia
",NEGATIVE,0.9798,POSITIVE,0.7817
"😂
La bibliothèque du parlement
C’est splendide
",POSITIVE,0.9975,POSITIVE,0.9785
"purée oui c'est magnifique on pourra visiter?
c'est la reine d'Angleterre ?
",NEGATIVE,0.9152,POSITIVE,0.9537
"Oui la visite est gratuite
",NEGATIVE,0.8961,POSITIVE,0.778
"cool
",POSITIVE,0.9999,POSITIVE,0.9811
"C’est la reine Victoria, c’est elle qui a choisi Ottawa comme capitale
",POSITIVE,0.9709,POSITIVE,0.7056
"ok
",POSITIVE,0.9998,POSITIVE,0.7258
"Putain matez moi ce tirage
Scrabble pour bègue
",NEGATIVE,0.9613,NEGATIVE,0.7038
"tu n'as plus qu'à changer des lettres
",POSITIVE,0.9428,NEUTRAL,0.6226
"Où changer de nom pour eeeioo
",NEGATIVE,0.8093,NEUTRAL,0.6205
"C est bien moi j ai meme tirage mais qu avec des consonnes mdr et quand t as des x des q et des w ... Tu pleures et tu te fais laminer
",NEGATIVE,0.9542,NEGATIVE,0.7642
"remarque peut-être que ça existe avec ce jeu on sait jamais
",NEGATIVE,0.9112,NEUTRAL,0.5513
"Oui j’avoue
",POSITIVE,0.9702,NEUTRAL,0.6098
"Mdr
C est quoi ce mot sioux ???
",NEGATIVE,0.9948,NEGATIVE,0.6833
"tu connais pas les indiens
",POSITIVE,0.9713,NEUTRAL,0.5323
"Si je connais les indiens mais pas les sioux
",NEUTRAL,0.5869,NEUTRAL,0.5855
"oh c'est sûr c'est pas aussi connu que sexai
ben c'est un groupe ethnique d'indien
",NEGATIVE,0.8763,POSITIVE,0.7693
"Et c est toi qui te moques quand je fais des mots connu que tu connais pas lol
",NEGATIVE,0.7413,NEUTRAL,0.5063
"quoi par exemple
",POSITIVE,0.8777,NEUTRAL,0.6403
"Ok merci madame larousse
Je me rappelle pas y en a eu tellement
",POSITIVE,0.8502,NEUTRAL,0.5983
"Tek
Ou wit
",POSITIVE,0.7974,NEUTRAL,0.6267
"oh oh j'ai regardé beaucoup de western quand j'étais petite
",NEGATIVE,0.7497,POSITIVE,0.9284
"Oui par exemple
",POSITIVE,0.9407,POSITIVE,0.7785
"Ewe aussi
",POSITIVE,0.977,POSITIVE,0.8372
"Ou twi
",NEGATIVE,0.9499,POSITIVE,0.7373
"Les classiques de la langue française
",POSITIVE,0.998,POSITIVE,0.973
"Ou wou
",NEGATIVE,0.993,POSITIVE,0.7841
"c'est ça les grands classiques même
",POSITIVE,0.9971,POSITIVE,0.9809
"😂
",NEGATIVE,0.6971,POSITIVE,0.82
"ah wou celui-là je l'avais jamais vu
",NEGATIVE,0.9881,POSITIVE,0.93
"😂 j en ai d autre dans mon tiroir mais je vous les gardes promis
Wou je sais plus a qui je l ai jouer mais ca devait etre a mon pote lol
",NEGATIVE,0.9633,POSITIVE,0.6732
"ça on te fait confiance pour nous les sortir
",NEUTRAL,0.641,NEUTRAL,0.5995
"😊  pierre aussi il en garde sous le coude
",POSITIVE,0.9647,POSITIVE,0.8977
"Cela viendra en temps voulu
",POSITIVE,0.9148,POSITIVE,0.7111
"Chose promis chose du le voila ton wou maman
",NEGATIVE,0.9362,POSITIVE,0.798
"ah ah ah
",NEGATIVE,0.8699,POSITIVE,0.7679
"😂
J’aurais pu faire mieux mais c’était trop tentant
",NEGATIVE,0.9324,NEGATIVE,0.7987
"Mdr
",NEGATIVE,0.9466,NEUTRAL,0.6288
"Qu’est ce que c’est ça PITE ?
C’est une façon vulgaire pour dire BÉNIS ?
",NEGATIVE,0.9864,NEGATIVE,0.9018
"Mdr
C est une ancienne monnaie 😊
",NEGATIVE,0.9303,POSITIVE,0.7553
"Ah oui, comme YUS
",NEGATIVE,0.9305,POSITIVE,0.7079
"Ah la la faut tout te dire
",NEGATIVE,0.9898,NEUTRAL,0.5596
"Excuse moi, j’ai pas encore lu l’édition 2018 du dictionnaire français de la triche
",NEGATIVE,0.9351,NEUTRAL,0.6581
"Ben moi non plus y a un dictionnaire de la triche ??? Je savais pas donc tu as lu le dictionnaire 2017 de la triche a bravo petit tricheur mdr
",NEGATIVE,0.9563,NEUTRAL,0.6449
"C’était pour trouver la définition de tes mots
",POSITIVE,0.8597,NEUTRAL,0.5513
"Mdr
",NEGATIVE,0.9466,NEUTRAL,0.6288
"vous vous foutez de moi ou quoi vous faites tous les deux wou
",NEGATIVE,0.9289,NEGATIVE,0.7382
"Regarde la conversation
",POSITIVE,0.9934,NEUTRAL,0.6028
"trop drôle
",NEGATIVE,0.9977,POSITIVE,0.9914
"Alors TEK c’est n’importe quoi mais LEK ça va, c’est dans l’dico
",NEGATIVE,0.9325,NEGATIVE,0.7713
"mais tek c'est pas n'importe quoi c'est un arbre par contre lek j'avoue j'ai tenté ma chance . ah mais tu faisais de l'humour excuse moi je me réveille et toi tu dors pas ?
",NEGATIVE,0.9686,NEGATIVE,0.7367
"Je vais me coucher là
",NEGATIVE,0.957,NEGATIVE,0.9656
"bonne nuit chéri
",POSITIVE,0.8521,POSITIVE,0.8438
"Merci, bonne journée à toi
",NEGATIVE,0.9424,POSITIVE,0.9361
"Punaise j ai un probleme avec le scenic j ai perdu la grille a l avant je sais pas comment
",NEGATIVE,0.9827,NEGATIVE,0.8747
"C’est important?
",NEGATIVE,0.7823,POSITIVE,0.8093
"Imporant non mais c est moche la
",NEGATIVE,0.959,NEGATIVE,0.6953
"Bah tant pis si c’est moche, tant que c’est pas dangereux
",NEGATIVE,0.8976,NEGATIVE,0.8024
"Mouais
",POSITIVE,0.9366,NEGATIVE,0.9977
"Regarde sur internet si tu peux en acheter un, ça doit pas être bien compliqué à fixer
",NEGATIVE,0.8362,NEUTRAL,0.5649
"Oui je regarderais ou irais voir dans une casse auto
",NEGATIVE,0.8882,NEUTRAL,0.5929
"on a dû lui voler
",NEGATIVE,0.9469,NEGATIVE,0.6905
"Ben oui je vois pas autrement
",POSITIVE,0.8841,NEUTRAL,0.6509
"C’est quoi l’intérêt de voler cette grille ?
Pour mettre dans le salon au dessus de la cheminée?
",NEGATIVE,0.9682,NEGATIVE,0.8876
"Ben pour la remplacer
",POSITIVE,0.7793,NEGATIVE,0.6813
"sans en acheter une
",NEGATIVE,0.9748,NEUTRAL,0.5924
"Oh malin
Je préfère mon idée
",NEGATIVE,0.8701,NEGATIVE,0.9544
"oui c'est vrai ton idée est jolie
",NEGATIVE,0.7879,POSITIVE,0.8647
"Merci 😊
",NEGATIVE,0.9038,POSITIVE,0.9507
"Surtout que ils sont allez prendre celle qui etais deja cassé lol
",POSITIVE,0.8724,NEGATIVE,0.7896
"oui mais ils ont dû faire ça de nuit et ils n'ont pas vu
",NEGATIVE,0.9019,NEGATIVE,0.7494
"Oui ton idée est cool je devrais en acheter 2 mdr
",POSITIVE,0.7242,POSITIVE,0.8514
"Elle est pas tombée quand tu conduisais ?
",NEGATIVE,0.9131,NEUTRAL,0.5818
"Ben je m en serais rendu compte non ?
",NEGATIVE,0.9488,NEUTRAL,0.5763
"Si elle était pétée, ça peut jouer
J’en sais rien, tu conduis comme un âne?
",NEGATIVE,0.9053,NEGATIVE,0.9142
"il aurait roulé dessus ça aurait fait du bruit
",NEUTRAL,0.6551,NEGATIVE,0.7744
"Non mais je pense que j aurais entendu ou vu quelque chose tomber
",NEGATIVE,0.9307,NEGATIVE,0.9199
"Oui mais s’il écoute Ariana Grande à fond dans la voiture, il peut ne pas l’entendre
C’est ce que tu fais non ?
",NEGATIVE,0.82,NEUTRAL,0.5734
"ah oui c'est vrai mais j'aime bien l'option du vol en plus t'as vu où il habite
",NEGATIVE,0.9673,POSITIVE,0.8411
"Pourquoi ariana grande non j ecoute a fond wild thoughts de rihanna toi aussi non ?
",POSITIVE,0.7979,POSITIVE,0.7108
"Tu veux dire Santana ?
",NEGATIVE,0.9858,POSITIVE,0.7136
"Non je te parle de l original pas de la reprise de santana mdr
",NEGATIVE,0.9611,NEUTRAL,0.6037
"ah ah ah
",NEGATIVE,0.8699,POSITIVE,0.7679
"Je ris jaune
",POSITIVE,0.897,NEUTRAL,0.6027
"Wah wah wah 😂😂😂
Si c etais ma voiture je m en ficherais de la grille mais la c est celle de papa . Quoi que je sais pas si les flics peuvent faire pour ca ?
Faire chier xd
",NEGATIVE,0.9839,NEGATIVE,0.8334
"Les flics vont pas faire grand chose
",NEGATIVE,0.9561,NEGATIVE,0.9266
"je sais pas mais la grille doit protéger le moteur
",NEGATIVE,0.9037,NEUTRAL,0.5823
"A part se foutre de ta gueule
",POSITIVE,0.9861,NEGATIVE,0.9945
"Non mais t emmerder parce qu il manque un morceau de la voiture .
Oui je suppose et aide a tenir les feux de brouillard aussi j en avais qui etais enlever
",NEGATIVE,0.9006,NEUTRAL,0.6453
"bon stresse pas j'irais voir si la casse est ouverte demain matin
",NEGATIVE,0.8025,NEUTRAL,0.507
"Je stress pas t inquiete
Je regarde grimm je suis zen mdr
",NEGATIVE,0.9854,POSITIVE,0.7759
"Loool
",NEGATIVE,0.972,POSITIVE,0.6883
"le dernier mot savant de Nico ouds
",NEGATIVE,0.9183,NEUTRAL,0.599
"Haha
Mais le oud, c’est du vieux gouda non ?
Mais j’ai eu droit à VENE
",NEGATIVE,0.9646,NEUTRAL,0.6155
"Ben oui exactement
",POSITIVE,0.7091,POSITIVE,0.8319
"ah ah ah non c'est un instrument de musique
je te jure ce Nico c'est un dictionnaire ambulant
",NEGATIVE,0.9938,NEGATIVE,0.8221
"Ca peut s ecrire ud aussi
",NEGATIVE,0.9344,NEUTRAL,0.5849
"comme il étale sa science
",POSITIVE,0.989,POSITIVE,0.7343
"Vene c est arbre pour les incultes 😂😂😂
",POSITIVE,0.8443,NEUTRAL,0.6652
"Looool
Que de la glace
Ya tellement de glace que les branches craquent sous le poids et bloquent les routes
",NEGATIVE,0.918,NEGATIVE,0.7741
"c'est dû à quoi
c'est joli en tous cas
",NEGATIVE,0.8256,NEUTRAL,0.6001
"Au froid
",NEGATIVE,0.9168,NEUTRAL,0.5317
"Ah ah ah
",NEGATIVE,0.8699,POSITIVE,0.7677
"Au Canada
",POSITIVE,0.963,POSITIVE,0.702
"Il se passe des trucs inexplicable mdr
",NEGATIVE,0.992,NEUTRAL,0.5766
"Ça s’appelle de la pluie verglaçante
Il pleut mais comme il faut proche de 0, ça gèle en arrivant parterre
",NEGATIVE,0.8918,NEGATIVE,0.8307
"oui mais ça doit sacrément verglacer
",NEGATIVE,0.9753,NEUTRAL,0.64
"Ils ont salés les routes donc ça va
Ça manque un peu de poivre quand même
",NEGATIVE,0.9345,NEGATIVE,0.6831
"Et si t es dessous tu te ramasses des goutes d eau ou des blocs de glace ?
",NEGATIVE,0.9651,NEGATIVE,0.7627
"ça dégèle moins bien le poivre
",NEGATIVE,0.8182,POSITIVE,0.7091
"Des gouttes d’eau mais après ça gèle sur ton manteau
J’avais eu ça une fois en skiant
La pluie verglaçante c’est pire que la pluie et la neige
",NEGATIVE,0.8612,NEGATIVE,0.8302
"Ok c est bizarre on dirait des glacons tomber du ciel
",NEGATIVE,0.9608,NEUTRAL,0.5063
"on connaît pas ça ici
",NEUTRAL,0.5057,NEUTRAL,0.6168
"Après les gros glaçons, c’est tombé des arbres et des toits à force de s’accumuler
",POSITIVE,0.9302,NEGATIVE,0.954
"Ok
Oui ici ca tombe en grele direct
",NEGATIVE,0.957,NEUTRAL,0.6502
"La grêle yen a aussi
Aujourd’hui c’est neige
",NEUTRAL,0.543,NEUTRAL,0.6277
"mon pauvre chéri j'espère que ça va bientôt s'arrêter
",POSITIVE,0.7132,NEUTRAL,0.6076
"Normalement, 15 la semaine prochaine
Ca devrait être la dernier tempête avant l’hiver
Le printemps*
",NEUTRAL,0.6375,NEUTRAL,0.5478
"oui c'est mieux car si tu repars en hiver c'est moche
",NEGATIVE,0.9551,NEGATIVE,0.8066
"Lapsus révélateur
Je vais devoir couper mon abonnement Netflix, pour le réactiver au Canada
Du coup je coupe mon compte et je le réactiverai à la fin du mois
Dites moi si Netflix ne marche plus chez vous
Ça devrait arriver vers le 10 mai
Ça ne supprimera pas vos favoris d’ailleurs
",NEGATIVE,0.9886,NEGATIVE,0.8266
"OK pour netflix
je gémis!!!!
",POSITIVE,0.999,NEGATIVE,0.7665
"Tu as couper netflix la ? Moi j ai toujours acces mais si j ai bien compris l abonnement se termine le 10 mai ? Donc normalement on devrait pas avoir de coupure enfin faut surement te redemander les codes d acces ??
Faudra xd
",NEGATIVE,0.9459,NEUTRAL,0.6158
"C’est ça
",POSITIVE,0.9818,POSITIVE,0.7991
"Ok
Depuis quand swag c est dans le dico maman ?
",NEGATIVE,0.9928,NEUTRAL,0.5658
"depuis que tous les mots bizarre que tu trouves y sont mais swag au moins vous connaissez
",NEGATIVE,0.9518,NEUTRAL,0.6199
"Mdr
Vive le scenic et son super tableau de bord qui fonctionne a merveille
",NEUTRAL,0.6656,POSITIVE,0.986
"mdr
",NEGATIVE,0.9466,NEUTRAL,0.6321
"Au moins je sais que le frein parking et a controler rester les dernieres lettre de parking et de controler mdr
",NEGATIVE,0.9787,NEUTRAL,0.6067
"bon ça devrait suffire
",POSITIVE,0.825,NEGATIVE,0.8222
"Pierre tu as fait une demande de carte vitale ?
",NEGATIVE,0.9644,POSITIVE,0.7256
"Non, ça me sert à rien
",NEGATIVE,0.9846,NEGATIVE,0.9986
"La cpam t as envoyer les papiers a remplir et a renvoyer pour faire faire une carte mdr
",NEGATIVE,0.9822,NEUTRAL,0.5687
"Ha ça doit être automatique. Ma carte a dû périmer
",NEGATIVE,0.6871,NEGATIVE,0.8634
"ben oui ils sont gentils ils l'oublient pas
",NEUTRAL,0.6183,POSITIVE,0.6929
"Ca perime ces cartes la ?
",NEGATIVE,0.9208,NEUTRAL,0.5859
"non même si ta carte est périmée on la refait pas
",NEGATIVE,0.9079,NEUTRAL,0.5749
"Les impôts non plus ils m’oublient, j’ai le droit à un petit mail tous les and pour savoir comment je vais, si mon argent n’est pas trop encombrant, etc.
",NEGATIVE,0.9108,NEUTRAL,0.5372
"oui ça périme
",POSITIVE,0.9285,NEGATIVE,0.9906
"Elle a changé la carte ?
",NEGATIVE,0.9432,NEUTRAL,0.6234
"Non rien a changer
",NEGATIVE,0.9853,NEGATIVE,0.9368
"tu devais avoir une carte sans photo peut être
",NEGATIVE,0.943,NEUTRAL,0.5739
"Attends je regarde
",POSITIVE,0.9962,NEGATIVE,0.688
"mais périmée il suffit de réactualiser et non refaire
",NEUTRAL,0.6588,NEGATIVE,0.7783
"Ben si tu en veux nouvelle va directement sur le site pour faire la demande
",NEGATIVE,0.7277,POSITIVE,0.7479
"ben alors je sais pas mais ça sert à rien une nouvelle
",POSITIVE,0.7326,NEGATIVE,0.9984
"Même une ancienne là ça me sert à que dalle
",NEUTRAL,0.5888,NEGATIVE,0.9991
"Si ca lui en fera une moins crade lol
",NEGATIVE,0.9033,NEUTRAL,0.6335
"si tu reviens il suffira de la mettre à jour
",POSITIVE,0.7391,POSITIVE,0.7481
"Hahah merci ^^
",NEGATIVE,0.7212,POSITIVE,0.8827
"toi etNico t'aime bien faite dépenser l'argent du contribuable
",NEGATIVE,0.7677,NEUTRAL,0.6241
"Donc je peux jeter merci la cpam vous servez a rien comme d habitude
",NEGATIVE,0.9486,NEGATIVE,0.9945
"Sacré Nico, je me poile
",NEGATIVE,0.9949,POSITIVE,0.8308
"C est pas moi qui envoie des papiers pour la refaire alors qu il en a une
",NEUTRAL,0.6403,NEUTRAL,0.6632
"J’ai rien demandé moi, vas y mets le au feu leur papelard
",NEGATIVE,0.8098,NEGATIVE,0.759
"Et qu il a rien demander
",POSITIVE,0.7653,NEUTRAL,0.6365
"Envoie moi une photo avant
",POSITIVE,0.9774,NEUTRAL,0.663
"tu peux jeter ils devaient s'ennuyer à la secu
",NEGATIVE,0.962,NEGATIVE,0.9556
"Un scan sur Facebook
",NEGATIVE,0.9922,POSITIVE,0.7465
"Pourquoi faire ?
",NEGATIVE,0.904,NEGATIVE,0.8833
"et eux aussi ils aiment bien dépenser l'argent des contribuables
",POSITIVE,0.9011,POSITIVE,0.6721
"Juste voir le lien internet, je suis curieux de pourquoi ils ont fait ça
",NEGATIVE,0.9819,NEUTRAL,0.5528
"Si tu veux y a rien qui va t interesser
",NEGATIVE,0.7382,NEGATIVE,0.9894
"Bon ok, laisse tomber alors
",POSITIVE,0.9818,NEGATIVE,0.9781
"Ok
",POSITIVE,0.9998,POSITIVE,0.7579
"parce que ce sont des cons
",NEUTRAL,0.6093,NEGATIVE,0.891
"Au feu 🔥
",NEUTRAL,0.6218,POSITIVE,0.6794
"Oui enfin poubelle c est moi cool mais c est plus simple
",POSITIVE,0.98,NEGATIVE,0.8879
"Tu veux pas faire un barbeuc? La Sécu veut t’aider
",NEGATIVE,0.9169,NEGATIVE,0.7277
"Si mais ce week end lol
",NEGATIVE,0.8505,NEUTRAL,0.5346
"oui que ça serve au moins à quelque chose
",NEUTRAL,0.5442,NEUTRAL,0.5132
"Garde pour le barbecue alors
",NEUTRAL,0.5023,NEUTRAL,0.6358
"Mdr
Le barbecue va pas etre bon si je fais bruler du papier signé cpam mdr
",NEGATIVE,0.9859,NEGATIVE,0.8497
"ça c'est sûr
",POSITIVE,0.9896,POSITIVE,0.8051
"Il aura un goût de médicament
",POSITIVE,0.9036,NEGATIVE,0.8989
"Oui de medicament perimé depuis des decennies
",NEGATIVE,0.9248,NEGATIVE,0.6747
"ou de fonctionnaire c'est pire
",NEGATIVE,0.8026,NEGATIVE,0.9003
"Oui mais ca c est un gout amer qui prend son temps avant de partir
",NEUTRAL,0.5933,NEGATIVE,0.9085
"s'il arrive à partir
",POSITIVE,0.9984,POSITIVE,0.7417
"Oui mdr
",NEGATIVE,0.9203,POSITIVE,0.7252
"C’est bon Maman, Nico est Verseau
",NEUTRAL,0.6496,POSITIVE,0.7136
"Ah ah ah
",NEGATIVE,0.8699,POSITIVE,0.7677
"ta soeur aussi!!! nous on est des gentils c'est vrai
bouh je viens de marcher il fait chaud !!!
",NEGATIVE,0.9762,POSITIVE,0.8126
"Bah tant mieux
C’est mieux que la pluie
",NEGATIVE,0.9252,NEUTRAL,0.6464
"oui mais il fait chaud
",POSITIVE,0.8194,POSITIVE,0.8227
"Prend une douche froide
",NEGATIVE,0.9158,NEGATIVE,0.7146
"je vais y aller
",POSITIVE,0.9927,POSITIVE,0.9402
"Pas encore de news du garage maman
",POSITIVE,0.9854,NEGATIVE,0.7758
"Ya la voiture de Papa au garage ?
",NEGATIVE,0.9829,NEUTRAL,0.5852
"Non la tienne
",NEGATIVE,0.9317,NEUTRAL,0.5453
"non la pauvre ax
",NEGATIVE,0.8892,NEGATIVE,0.838
"Qu’est ce qu’elle a ?
",NEGATIVE,0.9437,NEUTRAL,0.5975
"si tu as rien vers 17h appelle les
elle va mourir, quand tu freinés t'as l'impression que le châssis va se barrer
",NEGATIVE,0.9324,NEGATIVE,0.9651
"Elle fait un bruit d enfer quand tu freines a mon avis doit plus avoir de plaquettes de frein ...
",POSITIVE,0.9227,NEGATIVE,0.8066
"on s'est dit avec Nico que si ça dépassait 200 euros de réparation valait mieux la mettre à la casse t'en penses quoi
",NEGATIVE,0.9796,NEGATIVE,0.7844
"Snif je l’aimais bien cette poubelle
",NEGATIVE,0.915,NEGATIVE,0.8824
"La pauvre petitte a la casse 😭😭😭😭
",NEGATIVE,0.9805,NEGATIVE,0.9809
"Mais ouais là ça devient compliqué
",NEGATIVE,0.7739,NEUTRAL,0.6441
"ben oui su tu dois mettre plus que la valeur de la voiture il faut savoir être pragmatique parfois quoique votre père pensait la vendre 2000 euros alors!!!!
",POSITIVE,0.8472,NEUTRAL,0.585
"2000 balles mdr
",NEGATIVE,0.8387,NEGATIVE,0.7181
"on l'aimait tous
",POSITIVE,0.9537,POSITIVE,0.9869
"J’vais vendre mes slips 500 balles moi tiens
",NEGATIVE,0.9413,NEGATIVE,0.7631
"Et en plus j y pense les pneu a l avant commence a etre lisse
",POSITIVE,0.9111,POSITIVE,0.6948
"tu peux toujours essayer
",POSITIVE,0.988,NEUTRAL,0.6286
"Ils ont jamais vraiment été rugueux
",NEGATIVE,0.8658,NEUTRAL,0.5762
"quand tu penses qu'elle a passé le contrôle technique !!!!
",NEGATIVE,0.7937,NEUTRAL,0.5486
"Ben je verrais avec papa ce qu on en fait il arrive demain
",NEUTRAL,0.5757,NEUTRAL,0.5685
"c'est ça mais peut-être que c'est rien
",NEUTRAL,0.5448,NEGATIVE,0.8218
"J’avoue des sacrés branlos au contrôle technique
",NEGATIVE,0.9571,NEUTRAL,0.5585
"c'est clair et maintenant ils vont contrôler 131points je crois c'est à mourir de rire
",NEUTRAL,0.5859,POSITIVE,0.7523
"Oui aussi j espere la pauvre la mettre la casse alors qu elle a une longue encore devant elle lol
Vie
",NEGATIVE,0.8859,NEUTRAL,0.5323
"en tous cas je constate qu'après chaque CT elle a un problème de freins!!!!
",NEUTRAL,0.6593,NEGATIVE,0.7504
"Ils doivent bourriner dessus pour les tester
",POSITIVE,0.9002,NEUTRAL,0.634
"A les affreux ils nous bousille les freins pour allez chez le garagiste
",NEGATIVE,0.8474,NEGATIVE,0.8003
"je sais pas mais c'est chiant c'est pour ça que je passe pas le CT avec la 206 lol
",NEGATIVE,0.9585,NEGATIVE,0.7853
"Hahah mais tu vas douiller si tu te fais arrêter
",NEGATIVE,0.8989,NEGATIVE,0.7413
"la voiture n'est pas à moi
mon pauvre chéri si tu savais j'ai même pas de carte grise c'est pour ça aussi que j'aimais bien l'ax si ça craignait je la prenais
",NEGATIVE,0.6887,POSITIVE,0.6776
"Et oui comment on va faire sans l AX
",NEGATIVE,0.8972,NEGATIVE,0.7237
"ben on fera, bon en attendant l'employeur de kethiel a donné deux melons et des pêches je vais me faire un petit goûter bisous les gars
",NEGATIVE,0.8389,NEUTRAL,0.513
"Bisous bon goûter
",NEGATIVE,0.9619,POSITIVE,0.929
"Bisous
170 euros et des brouettes les plaquettes et disques !!!
De frein
C est bon elle est repartie pour un tour
",NEGATIVE,0.9418,NEGATIVE,0.7703
"Haha nickel
",NEGATIVE,0.975,POSITIVE,0.974
"cool on va pouvoir fêter ça il te la fait pour quand
",POSITIVE,0.9951,POSITIVE,0.8225
"Increvable
",POSITIVE,0.8794,NEGATIVE,0.9465
"c'est vrai mais on la bichonne aussi
",NEUTRAL,0.5758,NEUTRAL,0.6572
"Ce soir ou demain matin il m appellera pour me le diee
Dire
Oui increvable l ax c est the voiture
",NEGATIVE,0.9507,POSITIVE,0.7108
"ah très bien comme ça tu auras ton indépendance quand ton père sera là
",NEGATIVE,0.8697,POSITIVE,0.9286
"Ben oui ouf !!!
Car sinon ca aurait ete la galere totale
",NEGATIVE,0.9323,NEGATIVE,0.6844
"tout finit par s'arranger du coup quand tu la ramèneras je lui ferais une petite toilette
",NEGATIVE,0.9771,NEUTRAL,0.5058
