message,default label,default score,camembert label,camembert score
Ok nanasse,POSITIVE,0.9773,NEGATIVE,0.8983
"publicité mensongère, ça peut te couter cher barbie :D",NEGATIVE,0.9292,NEGATIVE,0.9639
tu ressemble au barbie des années 40 mdr,POSITIVE,0.957,NEGATIVE,0.6814
\x0306\x02genre nanasse,NEGATIVE,0.9009,NEGATIVE,0.9583
Y'avais pas de barbie,POSITIVE,0.7211,NEUTRAL,0.63
\x0306\x02sinon tu finis dans la nasse,NEGATIVE,0.869,NEGATIVE,0.9953
"voilà Tramontane, mais il est réservé lol",NEUTRAL,0.5783,NEUTRAL,0.6071
Dans les annee 40,POSITIVE,0.9906,NEUTRAL,0.6101
si si,POSITIVE,0.9408,POSITIVE,0.7416
H-Lamberty: loll,NEGATIVE,0.99,NEUTRAL,0.5072
c'est un nom de famille barnie,POSITIVE,0.7334,NEUTRAL,0.5579
barbie,POSITIVE,0.959,NEUTRAL,0.5101
Ok,POSITIVE,0.9998,NEUTRAL,0.5766
!seen nath31,POSITIVE,0.9861,POSITIVE,0.6694
"Nath31 (Chaat@B79CCD09.5E566A91.EC6C2695.IP) a été vu pour la dernière fois quitter #Entre-filles il y a 10 heures, 26 minutes (Bon retour sur www.chaat.fr).",NEGATIVE,0.9789,NEUTRAL,0.5416
9 mars 1959,POSITIVE,0.9693,NEGATIVE,0.7738
https://fr.wikipedia.org/wiki/Klaus_Barbie,NEGATIVE,0.925,POSITIVE,0.7222
!seen julie35,POSITIVE,0.9891,POSITIVE,0.8085
Cin > je ne me souviens pas avoir vu julie35.,NEUTRAL,0.5021,NEUTRAL,0.6332
\x0306\x02le mien est générique aussi nanasse,NEGATIVE,0.8994,NEGATIVE,0.9906
première barbie,POSITIVE,0.987,NEUTRAL,0.551
\x0302\x02Ah j'ai enfin réussi à mettre ma photo sur mon ordi mdrrr,NEGATIVE,0.9549,NEUTRAL,0.517
et mes parents furent,NEGATIVE,0.7371,NEUTRAL,0.6215
\x0302\x02Du coup j'peux l'envoyer :D,NEGATIVE,0.9866,NEUTRAL,0.6627
\x0306\x02mdrr,NEGATIVE,0.9471,NEUTRAL,0.6212
Cest bon g trouver,POSITIVE,0.9593,POSITIVE,0.8339
Lol,NEGATIVE,0.9438,NEUTRAL,0.6419
Barbapapa c biien,NEGATIVE,0.9518,POSITIVE,0.8977
"donc Barbie avant d'etre une poupée était un des nazis les plus celebre, pas pour rien que barbie était blonde ;)",NEGATIVE,0.9473,NEUTRAL,0.6542
quoi,NEUTRAL,0.6512,NEGATIVE,0.9822
Okk je savais pas,NEGATIVE,0.8264,NEUTRAL,0.5488
Barbapapa:  ils vont te demander des barbatrucs lol,NEGATIVE,0.9905,NEUTRAL,0.6429
\x0306\x02et barbidule,NEGATIVE,0.9969,NEUTRAL,0.5475
Mdr,NEGATIVE,0.9466,NEUTRAL,0.665
\x0302\x02Barbie tue Rick,NEGATIVE,0.9962,NEUTRAL,0.5462
du prenom Klaus,NEGATIVE,0.9619,NEUTRAL,0.6439
\x0306\x02pas mal Grizzly-,NEGATIVE,0.9961,POSITIVE,0.8022
C pas grave,NEGATIVE,0.9976,NEGATIVE,0.6872
Lol,NEGATIVE,0.9438,NEUTRAL,0.6419
https://fr.wikipedia.org/wiki/Klaus_Barbie,NEGATIVE,0.925,POSITIVE,0.7222
\x0302\x02Merci Tramontane,NEGATIVE,0.8522,POSITIVE,0.7512
hophop: tu as du retard,NEGATIVE,0.994,NEGATIVE,0.9791
\x0306\x02hophop,NEGATIVE,0.9796,NEUTRAL,0.5536
un peu de culture,POSITIVE,0.9838,NEUTRAL,0.6098
\x0306\x02pffff,NEGATIVE,0.9438,NEUTRAL,0.518
cc Barbapapa,NEGATIVE,0.919,POSITIVE,0.7689
🤣,NEGATIVE,0.6971,POSITIVE,0.7261
j'ai pas mis ma jupe rose,NEGATIVE,0.9842,NEGATIVE,0.8152
ah merde je l'avais pas vu crepuscule pardon :D,NEGATIVE,0.9422,NEUTRAL,0.6229
Coucou carpediem1,NEUTRAL,0.6649,POSITIVE,0.7707
hi,POSITIVE,0.9983,NEUTRAL,0.542
je retourne à mes occupations,NEGATIVE,0.7728,NEGATIVE,0.8377
🤣,NEGATIVE,0.6971,POSITIVE,0.7261
tu vas bien Barbapapa :),NEGATIVE,0.8045,POSITIVE,0.8558
bonjour,POSITIVE,0.9679,POSITIVE,0.7109
Oui,NEUTRAL,0.5688,POSITIVE,0.8715
ce fut un plaisir de vous instruire,NEGATIVE,0.9712,POSITIVE,0.9567
alo,POSITIVE,0.9962,POSITIVE,0.6833
alo,POSITIVE,0.9962,POSITIVE,0.6833
alo,POSITIVE,0.9962,POSITIVE,0.6833
\x0306\x02à l'eau,NEGATIVE,0.8851,NEUTRAL,0.5659
à l'eau,POSITIVE,0.9955,NEGATIVE,0.6793
\x0306\x02mdrr,NEGATIVE,0.9471,NEUTRAL,0.6212
à l'aubergine,POSITIVE,0.9875,NEUTRAL,0.5692
hhahahha,NEGATIVE,0.8757,POSITIVE,0.8811
Barbapelle,NEGATIVE,0.9232,NEUTRAL,0.5152
Mdr,NEGATIVE,0.9466,NEUTRAL,0.665
Cc barbapapa,NEGATIVE,0.919,POSITIVE,0.6792
\x0302\x02Y'a que le pastis qui est à l'eau chez moi,NEGATIVE,0.8863,NEGATIVE,0.976
Coucou Damien33,POSITIVE,0.6743,POSITIVE,0.7192
"Ch\x0312a\x0313a\x031t.fr - \x0301\x02n°21624\x02\x03\x0301  Aujourd'hui, après avoir fait un don du sang, on m'a dit de ne pas faire de sport dans les prochaines 24 h. Je ne savais pas que la masturbation était si physique. J'ai eu un malaise en pleine action. VDM \x03",NEGATIVE,0.972,NEGATIVE,0.8279
Bjr,NEGATIVE,0.9228,POSITIVE,0.8576
\x0306\x02la météo aussi,POSITIVE,0.7929,NEUTRAL,0.5602
Ça va? Barbapapa,NEGATIVE,0.9852,NEUTRAL,0.5116
Cc fati,NEGATIVE,0.9717,POSITIVE,0.7856
Ouu,NEGATIVE,0.9333,POSITIVE,0.6948
Oui,NEUTRAL,0.5688,POSITIVE,0.8715
Cc damien,POSITIVE,0.957,POSITIVE,0.7672
Ok cool,POSITIVE,0.9998,NEUTRAL,0.5597
\x0302\x02Ouais la météo aussi :(,NEGATIVE,0.7857,NEGATIVE,0.7009
Ça va fati,NEGATIVE,0.7777,NEUTRAL,0.5749
joyeux noël,POSITIVE,0.9979,POSITIVE,0.7322
C cool aujourd'hui  il fai pas chaud,POSITIVE,0.9748,NEUTRAL,0.5715
\x0306\x02déjà?,NEGATIVE,0.9924,NEUTRAL,0.651
Super et toi damien,POSITIVE,0.8336,POSITIVE,0.9704
Ya pas de soleil,POSITIVE,0.9702,NEGATIVE,0.8889
faut faire le ménage si besoin est,POSITIVE,0.8283,NEUTRAL,0.6146
\x0302\x02Barbapapa:  ah bah chez moi par contre si,NEGATIVE,0.983,NEUTRAL,0.5528
Qui pour priver ? :),NEGATIVE,0.9291,NEUTRAL,0.5498
Ça va fati merci,NEGATIVE,0.9621,POSITIVE,0.7672
Ok,POSITIVE,0.9998,NEUTRAL,0.5766
👍damien,NEGATIVE,0.6971,POSITIVE,0.7872
Barbapapa: le soleil est dans ton coeur,POSITIVE,0.932,POSITIVE,0.832
"\x02\x034 ℹ️ [\x0312 INFO \x031Ch\x0312a\x0313a\x031t.fr \x034] ℹ️ :\x031 Pour tout signalement\x037(¬_¬) \x031, n'hésitez pas à remplir le formulaire ✉\x037 ✍ ➤ \x0312https://support.chaat.fr/signalement",NEGATIVE,0.9877,POSITIVE,0.778
C mignon,NEUTRAL,0.6545,POSITIVE,0.8575
"moi pareil, pas de soleil, et temps frais",POSITIVE,0.9916,NEGATIVE,0.9517
Qui de bordeaux ou allentour svp,NEGATIVE,0.8448,POSITIVE,0.7444
"moi, ça me va",NEGATIVE,0.7027,POSITIVE,0.8003
pour bosser qu'il fasse moche dehors,POSITIVE,0.7319,NEGATIVE,0.9023
\x0306\x02v https://youtu.be/kTqwy6ay1HQ,NEGATIVE,0.9829,POSITIVE,0.7134
"\x02\x0301,00You\x0300,04Tube\x03\x02 \x02Nathalie Cardone - Hasta siempre (Official Video HD)\x02 par Nathalie Cardone (durée: 5:02) - Vue(s): 15383992",NEGATIVE,0.9907,NEUTRAL,0.5239
\x0306\x02je suis au alen de tour,NEGATIVE,0.9369,NEUTRAL,0.6478
Malheureusement je ss tres tres loin damien,NEGATIVE,0.9755,NEGATIVE,0.8386
\x0301\x02bienvenu,NEGATIVE,0.7975,POSITIVE,0.7095
\x0301\x02les gens,NEGATIVE,0.8158,NEUTRAL,0.5734
Ha ok fati,NEUTRAL,0.6241,NEUTRAL,0.5947
\x0301\x02vous allez bien,NEGATIVE,0.9846,POSITIVE,0.6959
Fati: payes lui le billet,NEGATIVE,0.9797,NEGATIVE,0.7269
Fati cc,NEGATIVE,0.9222,POSITIVE,0.7
!apero,POSITIVE,0.9973,POSITIVE,0.7198
\x037happyy \x034déclare qu'il est l'heure de sortir les bouteilles du bar pour l'apéro ! Qui s'occupe des cacahuètes et des chips ? :p  ,NEGATIVE,0.9832,NEUTRAL,0.5746
\x0306\x02bonjour Homelander,NEGATIVE,0.9191,POSITIVE,0.7759
je vais bientot reprendre un efferalgan,NEGATIVE,0.7596,NEUTRAL,0.5473
Bonjour  homelander,POSITIVE,0.8406,POSITIVE,0.7834
Ouiiii biensur tiptop,NEGATIVE,0.9496,POSITIVE,0.9509
Fati regarde ton pv,NEGATIVE,0.9747,POSITIVE,0.68
\x0306\x02et ben pense à ton foie H-Lamberty,NEGATIVE,0.9655,NEUTRAL,0.6106
Tramontane:  j'ai mon brevet Santé,POSITIVE,0.8466,NEUTRAL,0.5463
Bonjour à tous,POSITIVE,0.987,POSITIVE,0.7335
coucou ou re bonjour,POSITIVE,0.821,POSITIVE,0.7253
\x0306\x02un brevet santé?,NEGATIVE,0.9945,NEUTRAL,0.5942
Cc lolotte44,NEGATIVE,0.7652,NEUTRAL,0.5903
\x0306\x02c'est quoi çà encore,NEGATIVE,0.7731,NEGATIVE,0.8906
qui aime picoler ici?,NEGATIVE,0.9745,POSITIVE,0.7154
\x0306\x02moi pas,NEGATIVE,0.9954,NEGATIVE,0.8092
Cc vilainechiante,NEGATIVE,0.9175,NEGATIVE,0.8176
Mister: cocktail,POSITIVE,0.9793,NEUTRAL,0.5205
Savourer ou picolé comme un troue Mister?,NEGATIVE,0.9457,NEGATIVE,0.8529
\x0306\x02j'ai horreur des alcooliques,POSITIVE,0.6683,NEUTRAL,0.5127
bonjour VilaineChiante,NEGATIVE,0.8918,NEUTRAL,0.5955
soit suffisamment de connaissances pour être apte àl'auto-medication légale,NEGATIVE,0.9603,NEUTRAL,0.5658
bonjour belle fleur,POSITIVE,0.9948,POSITIVE,0.8854
Tramontane:,POSITIVE,0.9827,NEUTRAL,0.5582
moi aussi,POSITIVE,0.9369,POSITIVE,0.7289
Lolotte44: cc toi,NEGATIVE,0.9255,POSITIVE,0.6746
pour qui tout ce bon odeur,POSITIVE,0.9923,NEUTRAL,0.6608
merci pour ta prévention Tramontane,POSITIVE,0.9022,POSITIVE,0.7553
Oh Barbapapa ça fais longtemps que je n avait pas vu se mot,NEGATIVE,0.9772,POSITIVE,0.6961
"MrNice, oh salam khou ",NEGATIVE,0.9814,POSITIVE,0.748
Bonjour,POSITIVE,0.9679,POSITIVE,0.6751
Cindys-o-u-m-i-s-e: tu es voilée?,NEGATIVE,0.991,NEUTRAL,0.6327
"Cindys-o-u-m-i-s-e, Aurevoir",NEGATIVE,0.9897,NEUTRAL,0.5571
wslm kAyzO akhy,NEGATIVE,0.9726,POSITIVE,0.8511
cc Cindys-o-u-m-i-s-e,NEGATIVE,0.9894,POSITIVE,0.7821
"Crepuscule, t'es nul là (: ",NEGATIVE,0.9895,NEGATIVE,0.971
Ah tiens encore une escorte,POSITIVE,0.6776,NEGATIVE,0.7521
\x0306\x02mdrr,NEGATIVE,0.9471,NEUTRAL,0.6212
Ah  bon vladcarstein,NEUTRAL,0.5428,NEGATIVE,0.7375
"MrNice, ça va khou?",NEGATIVE,0.9938,NEUTRAL,0.6417
pardon Cindys-o-u-m-i-s-e tu es enchainée?,NEGATIVE,0.9942,NEGATIVE,0.8775
\x0306\x02elle est de chez ford,NEGATIVE,0.9728,NEUTRAL,0.6262
\x0306\x02ta blague,NEGATIVE,0.9588,NEUTRAL,0.5285
kAyzO: pq donc? on peut pas parler de fringues?,NEGATIVE,0.9917,NEGATIVE,0.7276
c'et un caractère à induction,NEUTRAL,0.6654,NEUTRAL,0.6359
Barbapapa mes enfants regardais ce dessin animé,POSITIVE,0.6795,POSITIVE,0.7429
rani hanya hmdl et toi kAyzO,NEGATIVE,0.978,POSITIVE,0.9174
pensée unique,POSITIVE,0.9997,POSITIVE,0.682
Ok,POSITIVE,0.9998,NEUTRAL,0.5766
"Crepuscule, ^^ joue sur la subtilité (: ta raison ^^ mais tu devais pas retourné à tes occupations?",NEGATIVE,0.9782,NEUTRAL,0.6438
ta rare beauté me réchauffe le coeur,POSITIVE,0.9933,POSITIVE,0.9926
je veux bien discuter de mode Crepuscule,POSITIVE,0.9062,NEUTRAL,0.6398
Salut,NEGATIVE,0.9924,POSITIVE,0.7253
"hubla hup, barbatruc",NEGATIVE,0.984,NEUTRAL,0.6315
t'etait pas en pause tchaat Crepuscule je croyais,NEUTRAL,0.6558,NEUTRAL,0.5295
kAyzO: quelle subtilité? pour moi etre voilé= etre soumis,NEGATIVE,0.9438,NEUTRAL,0.5454
ou est le soucis?,NEGATIVE,0.9107,NEGATIVE,0.9349
Cindy c est quoi tes tarifs horaire en soumission,NEGATIVE,0.9504,NEGATIVE,0.8047
salut Cindy8640,NEGATIVE,0.9889,POSITIVE,0.7486
🤣🤣,NEGATIVE,0.6971,POSITIVE,0.7261
\x0306\x02alors là j'y connais rien H-Lamberty,NEGATIVE,0.9407,NEGATIVE,0.8832
Cc cindy8640,NEGATIVE,0.8791,POSITIVE,0.7969
si quelqun porte un collier et une lesse c'est etre soumis aussi,NEGATIVE,0.9732,NEUTRAL,0.5674
"Crepuscule, t'es bien mal renseigner ;) mon ptit comme si c'était mis de force mais sérieux arrêter vos préjuger en CARTON ",NEGATIVE,0.9537,NEGATIVE,0.7008
Salut ici,NEGATIVE,0.9937,NEUTRAL,0.6652
bref,POSITIVE,0.9723,NEGATIVE,0.8644
Relou,NEGATIVE,0.9395,NEGATIVE,0.9713
\x0306\x02c'est 8 euros de l'heure pour faire le ménage vlad,NEGATIVE,0.8953,NEGATIVE,0.8003
\x0306\x02lol,NEGATIVE,0.97,NEUTRAL,0.5158
kAyzO: non la tu parles de SM on parle de sousmission ;),NEGATIVE,0.968,NEGATIVE,0.737
de quoi en auto-medication caconcerne uniquement les symptômes anodins c'est à la portée de toutes responsabilités Tramontane,NEGATIVE,0.8991,NEUTRAL,0.6543
"Crepuscule, tu parles de voile avec la soumission ",NEGATIVE,0.8918,NEUTRAL,0.5805
la force et la soumission sont souvent psychologique :),POSITIVE,0.9637,POSITIVE,0.8713
!seen silver,POSITIVE,0.9979,NEUTRAL,0.6467
"Silver (Chaat@882A74CE.E37076E4.F6193691.IP) a été vu pour la dernière fois quitter #Accueil il y a 20 heures, 16 minutes (Bon retour sur www.chaat.fr).",NEGATIVE,0.7999,NEUTRAL,0.5254
voila la pluie fait encore son apparition,POSITIVE,0.9541,NEGATIVE,0.8269
grrr,POSITIVE,0.9828,POSITIVE,0.88
pq les mecs ne portent pas de voila kAyzO ?,NEGATIVE,0.9813,NEUTRAL,0.557
\x0306\x02je vais voir mon médecin comme çà je paye pas mes médocs,NEGATIVE,0.929,NEUTRAL,0.593
pourquoi c'est tjs la femme qui se soumet?,NEGATIVE,0.9319,NEUTRAL,0.6365
"Crepuscule, azy laisse tombé ^^ j'ai pas envie de tergiverser alors que tu m'as très bien compris mais la langue française est une langue très complète avec bcp de vocabulaire pour faire mumuse ^^ ",NEGATIVE,0.9463,NEUTRAL,0.6065
si c'est plus grave le diagnostic faut orienter lapersonne vers les soins appropriés je peux pas intervenir au delà du je guerris en 5 jours,NEGATIVE,0.8805,NEGATIVE,0.7504
Tramontane:,POSITIVE,0.9827,NEUTRAL,0.5582
"Crepuscule, j'ai jamais vu de mec avec un voile perso (: encore moin un mec voilée soumis ",NEGATIVE,0.8218,NEUTRAL,0.6136
ici grêle encore,POSITIVE,0.8105,NEUTRAL,0.6504
et quoi kAyzO tu es fermé au débat et aux autres visions du monde? ou je dos me soumettre à tes idée?,NEGATIVE,0.9738,NEUTRAL,0.5063
"Crepuscule, bon ^^ j'aime pas la tournure que ça prend ton comportement actuel me plait pas point barre .|",NEGATIVE,0.949,NEGATIVE,0.9665
"Crepuscule, continue ^^ ",NEGATIVE,0.978,POSITIVE,0.6837
\x0306\x02je refuse de payer des médocs donc pas d'auto médication,NEGATIVE,0.9913,NEUTRAL,0.5366
si c'est la tuberculose je peux rien faire si c'est une grippe ca va je me soigne seule Tramontane,NEGATIVE,0.9467,NEUTRAL,0.6596
je comprend kAyzO ;),NEUTRAL,0.6624,POSITIVE,0.8504
"H-Lamberty: un rhume traité dure une semaine, un rhume non traité dure sept jours lol",NEGATIVE,0.9893,NEGATIVE,0.9086
avec tout ça tu me donnes raison kAyzO ;),NEGATIVE,0.7489,POSITIVE,0.8205
Salut,NEGATIVE,0.9924,POSITIVE,0.7253
Myrtille: cc,POSITIVE,0.9584,POSITIVE,0.7758
je veux une belle ronde dame,POSITIVE,0.9955,POSITIVE,0.6828
Bon ben dommage on a perdu Cyndi,NEGATIVE,0.9746,NEGATIVE,0.7188
"je vois pas les soeurs en rue à 3h du matin, les freres oui, donc tu vas me fire que si elles sortent pas c'est parcequ'elles n'ont pas envie?",NEUTRAL,0.5632,NEUTRAL,0.6307
Lol,NEGATIVE,0.9438,NEUTRAL,0.6419
\x0306\x02un rhume soigné par un toubib est gratuit un rhume soigné par le pharmacien çà enrichit les labos,NEGATIVE,0.9673,NEGATIVE,0.6996
Cc myrtille,POSITIVE,0.9877,POSITIVE,0.7603
comme bon te semble mais moi je suis prête de temps à temps à y avoir recours meme avec des moyens fragiles,POSITIVE,0.795,NEUTRAL,0.6422
je n'ai aucune addiction,NEGATIVE,0.9906,NEGATIVE,0.927
Cc,POSITIVE,0.9832,POSITIVE,0.7432
"\x02\x034 ℹ️ [\x0312 INFO \x031Ch\x0312a\x0313a\x031t.fr \x034] ℹ️ :\x031 Pour préserver la sécurité de votre identité virtuelle, enregistrez votre pseudo\xa0\x031(c'est gratuit) \x034(◦'⌣'◦)/ \x037 ➤ \x0312 https://www.chaat.fr/register",NEGATIVE,0.9884,POSITIVE,0.8232
Crepuscule:  on es pas censé parler religion sur le salon laisse le tanquille,NEUTRAL,0.5353,NEGATIVE,0.7322
faut bien depenser ses sous quelque part,POSITIVE,0.9388,NEUTRAL,0.5748
Qui veut mater priver? :),NEGATIVE,0.9212,NEUTRAL,0.63
Myrtille cc,POSITIVE,0.9907,POSITIVE,0.7141
MrNice: qui a parlé de religion?,NEGATIVE,0.9939,NEGATIVE,0.7154
toi,POSITIVE,0.9727,NEUTRAL,0.5892
!seen Melany,POSITIVE,0.6885,POSITIVE,0.7344
\x0306\x02on va prendre le cas de l'ibuprophène,NEGATIVE,0.961,NEUTRAL,0.5322
"Je trouve 4 réponses à votre demande (dans l'ordre): Amely Melan Melany1 Melany. Amely (Chaat@1D135A5F.F3581D36.107A3C00.IP) a été vu pour la dernière fois quitter #algerie il y a 12 heures, 53 minutes (Bon retour sur www.chaat.fr).",NEGATIVE,0.9941,POSITIVE,0.7087
ah bon?,NEGATIVE,0.935,NEGATIVE,0.9276
pansement desinfectant biafine,NEGATIVE,0.9882,NEUTRAL,0.5323
\x0306\x026 cachets pour 5 euros,NEUTRAL,0.6266,NEUTRAL,0.6055
Chelou ici,NEGATIVE,0.9541,NEGATIVE,0.9252
parler de filles et garçons en rue= religion?,NEGATIVE,0.979,NEUTRAL,0.5584
"Crepuscule, mais c'est bien je te félicite ^^ question de point de vu on à pas le même pour moi une personne voilé H ou F n'est pas égale à la soumission comme tu l'as si bien dit plus haut (: ",NEGATIVE,0.9514,POSITIVE,0.9011
ma pharmacie premier secours est à ma charge,POSITIVE,0.9659,NEGATIVE,0.9041
Je suis nouvelle,POSITIVE,0.9358,NEUTRAL,0.5578
joue pas sur les mots .. t'en a parler au dessus,NEUTRAL,0.6068,NEUTRAL,0.5457
"Crepuscule, donc je vois pas trop ou est la raison dans tout ça ;) si ce n'est une divergence de point de vue ",NEGATIVE,0.8979,NEGATIVE,0.961
\x0306\x0230 cachets pour 3 euros remboursé par la sécu,NEGATIVE,0.9753,NEUTRAL,0.5913
Arrete c pour les laboratoires  les pharmacie,NEGATIVE,0.9131,NEGATIVE,0.8603
Sérieux,POSITIVE,0.997,NEGATIVE,0.7017
les vitamine D c'est mon medecin,NEGATIVE,0.7433,POSITIVE,0.765
kAyzO: bein va falloir lire les textes ;),NEGATIVE,0.9742,POSITIVE,0.6868
Myrtille: nouvelle à 48 ans?,NEGATIVE,0.8366,NEUTRAL,0.6182
Je savais plu,NEUTRAL,0.6213,NEGATIVE,0.6862
"Crepuscule, mtn si tu veux tergiverser je suis là mais sinon ça sert à rien ^^ on à nos deux avis different c'est tout et on campera sur nos position ",NEGATIVE,0.954,NEGATIVE,0.6798
Myrtille regarde tes PV,POSITIVE,0.8109,NEUTRAL,0.6058
pas comme le boujolis mdr,POSITIVE,0.9412,NEUTRAL,0.554
les vaccins c'est mon medecin,NEUTRAL,0.5904,NEUTRAL,0.5357
Lol,NEGATIVE,0.9438,NEUTRAL,0.6419
Bonjour Myrtille bienvenue,POSITIVE,0.9921,POSITIVE,0.8417
les creme dermato c'est mon medecin,NEGATIVE,0.9345,NEUTRAL,0.516
moi aussi je suis nouveau lol,POSITIVE,0.9033,NEUTRAL,0.6328
Heureusement quon a la sécu,NEGATIVE,0.9729,NEUTRAL,0.6599
ect...,NEGATIVE,0.9492,NEGATIVE,0.6866
D'ailleurs lol,POSITIVE,0.6798,NEUTRAL,0.6323
\x0306\x02oui Barbapapa,NEGATIVE,0.8912,NEUTRAL,0.5992
trousse premier secours j'ai tout payé,POSITIVE,0.9085,NEGATIVE,0.8494
"Crepuscule, ^^ azy laisse tomber hors contexte avec la base ",NEGATIVE,0.9835,NEGATIVE,0.9801
Y'a des gay ou bi ici?,NEGATIVE,0.9812,NEUTRAL,0.6548
et l'assistance sociale Barbapapa mdr,NEGATIVE,0.8319,NEGATIVE,0.7819
dexeryl j'en veux pas ce n'est pas adapté,POSITIVE,0.9744,NEGATIVE,0.9481
alors comme le tour est vite fait,POSITIVE,0.9875,NEGATIVE,0.8849
pourtant je vis en dessous du seuil de pauvreté,POSITIVE,0.7181,NEUTRAL,0.6359
Coquine pour priver ? :),NEGATIVE,0.975,NEGATIVE,0.8585
je n'ai pas d'addiction,NEGATIVE,0.6931,NEGATIVE,0.8038
C eux qui paiye les test je crois covid,NEGATIVE,0.9336,NEUTRAL,0.6576
"Ch\x0312a\x0313a\x031t.fr - \x0301\x02n°32490\x02\x03\x0301  Aujourd'hui, je passe mon permis pour la troisième fois. Arrivée au bout du parcours, je suis plutôt satisfaite de moi et l'inspecteur me fait comprendre que cette fois-ci, c'est la bonne. Euphorique, je sors en furie. Et bim, le cycliste dans la portière. Et bim, le permis pour la quatrième fois. VDM \x03",NEGATIVE,0.9867,NEUTRAL,0.6625
Ou nous,NEGATIVE,0.9528,NEUTRAL,0.5086
Je c plu,POSITIVE,0.8913,POSITIVE,0.7691
\x0306\x02c'est quoi ton seuil de pauvreté ?,NEGATIVE,0.9774,NEGATIVE,0.7012
Bonjour bonjour,POSITIVE,0.987,POSITIVE,0.7581
les alcolos ne paieront leur trousse d'urgence urgo delire,NEGATIVE,0.8205,NEGATIVE,0.6782
jamis,POSITIVE,0.9618,NEUTRAL,0.5817
bonjour P0ussiere2lune,NEGATIVE,0.9756,NEUTRAL,0.6451
Ah 11h les chauds lapins se réveille,NEUTRAL,0.5438,NEUTRAL,0.5574
Mdr,NEGATIVE,0.9466,NEUTRAL,0.665
\x0306\x02et ils vont passer à la casserole,NEGATIVE,0.9943,NEGATIVE,0.9826
re Vladcarstein,NEGATIVE,0.934,POSITIVE,0.8268
J’ai eu un bug les gens avec qui je parlais revenez lol,NEGATIVE,0.9622,NEGATIVE,0.827
Quoi de neuf docteur,NEUTRAL,0.5951,NEGATIVE,0.8184
"\x0312,00\x0313S\x0312ont réveillés dès 8h hein",NEGATIVE,0.9483,NEGATIVE,0.701
diablotin:  bonjour,NEUTRAL,0.5671,POSITIVE,0.7112
!baffe LadyIce,NEGATIVE,0.9878,POSITIVE,0.7286
\x037MrNice \x0312met une groOsse baffe à \x034LadyIce,NEGATIVE,0.9877,NEUTRAL,0.5078
Ladyice y a des heures précises lol,POSITIVE,0.9528,NEUTRAL,0.5979
P0ussiere2lune:  cc santa barbara mdrrr,NEGATIVE,0.9903,NEUTRAL,0.5692
Vladcarstein:  il n'y a pas d'heure pour leur réveil,POSITIVE,0.9768,NEGATIVE,0.7339
!kiss Esteban31|DiaL-MuSic|OnAiR*,POSITIVE,0.9952,POSITIVE,0.7752
\x037kristina \x0312fait un énorme \x034K\x037iii\x036ii\x032sss à \x034Esteban31|DiaL-MuSic|OnAiR*,NEGATIVE,0.9744,POSITIVE,0.905
mince,NEUTRAL,0.5023,NEGATIVE,0.9317
coucou mon santa barbara carpediem1 ^^,NEGATIVE,0.723,POSITIVE,0.7866
\x0301\x02ya pas d'heure pour l'apérowww,NEGATIVE,0.7391,NEGATIVE,0.7613
!baffe MrNice,NEGATIVE,0.9939,NEUTRAL,0.6502
\x037LadyIce \x0312met une groOsse baffe à \x034MrNice,NEGATIVE,0.9894,NEUTRAL,0.5101
\x0301\x02owi,NEGATIVE,0.9795,NEUTRAL,0.6334
P0ussiere2lune:  mdrrrr,NEGATIVE,0.9888,NEUTRAL,0.6487
"\x0312,00\x02Vladcarstein\x02 ~ tu mvois ?",NEGATIVE,0.9927,POSITIVE,0.7441
Coucou poussiere2lune,NEGATIVE,0.9438,NEUTRAL,0.5292
"\x02\x0300,06\x0308G\x0300ros bibi ma tite kristina :)\x02",NEGATIVE,0.9925,POSITIVE,0.7657
Ladyice ???,NEGATIVE,0.9813,NEGATIVE,0.7719
hey Esteban31|DiaL-MuSic|OnAiR,POSITIVE,0.9781,POSITIVE,0.7743
"\x0312,00\x0313B\x0312ah jtai demandé si ça allait Vladcarstein... jai pris un vent force 10",NEGATIVE,0.9797,NEUTRAL,0.5277
"Hector-78, hectoooooooooooooooooooor comme dans TROIE avec brad pitt quand il crit derriere les murailles ",NEGATIVE,0.8926,NEUTRAL,0.5085
hectooooorrrrrrrr ,NEGATIVE,0.9682,NEUTRAL,0.5466
lol,NEGATIVE,0.9438,NEGATIVE,0.7508
Barbapapa:  bonjour,NEUTRAL,0.6657,NEUTRAL,0.5854
hello kayzo,POSITIVE,0.9984,POSITIVE,0.8983
tous les pauvres nesont pas des profiteurs du systeme,NEUTRAL,0.6453,NEUTRAL,0.6014
stylé le combat quand même entre Achille et Hector ,POSITIVE,0.9893,POSITIVE,0.7051
LadyIce:  bonjour,POSITIVE,0.9775,POSITIVE,0.6767
lol,NEGATIVE,0.9438,NEGATIVE,0.7508
Oh milles excuses ma douce ladyice j implore ton pardon,NEGATIVE,0.9767,NEUTRAL,0.5189
!calin,POSITIVE,0.9972,POSITIVE,0.7776
\x0312Il semblerait que \x033Enissay \x0312s'enlace \x037(elle-lui)-même ! \x0313❤❤❤,NEGATIVE,0.9319,POSITIVE,0.7418
"Zaraki_Kenpachi, Yooooooooo frérot comment tu vas depuis le temps dit?",NEGATIVE,0.9888,NEUTRAL,0.5968
